Health_Center_ID,Disease_Name,month,hist_disease_p_avg
20,Eye Problems,6,2.0
20,Eye Problems,7,2.324324324324324
20,Eye Problems,8,2.1470588235294117
20,Eye Problems,9,2.210526315789474
20,Eye Problems,10,2.210526315789474
20,Eye Problems,11,1.9636363636363636
20,Eye Problems,12,1.5
20,Fever,1,1.5263157894736843
20,Fever,2,2.2205882352941178
20,Fever,3,1.903225806451613
20,Fever,4,1.912280701754386
20,Fever,5,1.6911764705882353
20,Fever,6,10.61111111111111
20,Fever,7,13.659340659340659
20,Fever,8,13.602150537634408
20,Fever,9,11.188888888888888
20,Fever,10,2.039473684210526
20,Fever,11,1.6896551724137931
20,Fever,12,1.5892857142857142
20,Hypertension,1,1.457142857142857
20,Hypertension,2,1.608695652173913
20,Hypertension,3,1.3877551020408163
20,Hypertension,4,1.205128205128205
20,Hypertension,5,1.3191489361702127
20,Hypertension,6,1.6181818181818182
20,Hypertension,7,1.5483870967741935
20,Hypertension,8,1.490909090909091
20,Hypertension,9,1.5192307692307692
20,Hypertension,10,1.5737704918032787
20,Hypertension,11,1.28125
20,Hypertension,12,1.2413793103448276
20,Joint Pain,1,1.553191489361702
20,Joint Pain,2,2.056338028169014
20,Joint Pain,3,1.972972972972973
20,Joint Pain,4,1.9253731343283582
20,Joint Pain,5,1.819672131147541
20,Joint Pain,6,2.2837837837837838
20,Joint Pain,7,2.0533333333333332
20,Joint Pain,8,2.5405405405405403
20,Joint Pain,9,2.2837837837837838
20,Joint Pain,10,2.4266666666666667
20,Joint Pain,11,1.4583333333333333
20,Joint Pain,12,1.509090909090909
20,Other,1,1.7321428571428572
20,Other,2,2.3088235294117645
20,Other,3,2.090909090909091
20,Other,4,1.8095238095238095
20,Other,5,1.7397260273972603
20,Other,6,2.0779220779220777
20,Other,7,2.1621621621621623
20,Other,8,2.2962962962962963
20,Other,9,2.0684931506849313
20,Other,10,2.328767123287671
20,Other,11,1.75
20,Other,12,1.4705882352941178
20,Respiratory Issues,1,8.365591397849462
20,Respiratory Issues,2,2.0694444444444446
20,Respiratory Issues,3,1.78125
20,Respiratory Issues,4,1.7457627118644068
20,Respiratory Issues,5,1.7391304347826086
20,Respiratory Issues,6,2.0
20,Respiratory Issues,7,2.2289156626506026
20,Respiratory Issues,8,2.2
20,Respiratory Issues,9,2.1772151898734178
20,Respiratory Issues,10,2.2375
20,Respiratory Issues,11,7.733333333333333
20,Respiratory Issues,12,8.387096774193548
20,Skin Problems,1,1.8
20,Skin Problems,2,2.0704225352112675
20,Skin Problems,3,1.876923076923077
20,Skin Problems,4,1.7611940298507462
20,Skin Problems,5,2.1311475409836067
20,Skin Problems,6,2.1052631578947367
20,Skin Problems,7,2.4594594594594597
20,Skin Problems,8,2.3125
20,Skin Problems,9,2.0135135135135136
20,Skin Problems,10,1.8933333333333333
20,Skin Problems,11,1.4444444444444444
20,Skin Problems,12,1.5384615384615385
20,Stomach Issues,1,1.6551724137931034
20,Stomach Issues,2,2.0704225352112675
20,Stomach Issues,3,5.141304347826087
20,Stomach Issues,4,5.932584269662922
20,Stomach Issues,5,5.602150537634409
20,Stomach Issues,6,4.534090909090909
20,Stomach Issues,7,4.443181818181818
20,Stomach Issues,8,4.853932584269663
20,Stomach Issues,9,4.77906976744186
20,Stomach Issues,10,2.263157894736842
20,Stomach Issues,11,1.6964285714285714
20,Stomach Issues,12,1.5833333333333333
21,Cold/Cough,1,23.365591397849464
21,Cold/Cough,2,5.129411764705883
21,Cold/Cough,3,4.032608695652174
21,Cold/Cough,4,3.8555555555555556
21,Cold/Cough,5,3.597826086956522
21,Cold/Cough,6,5.269662921348314
21,Cold/Cough,7,5.3076923076923075
21,Cold/Cough,8,5.204301075268817
21,Cold/Cough,9,5.111111111111111
21,Cold/Cough,10,5.451612903225806
21,Cold/Cough,11,22.122222222222224
21,Cold/Cough,12,22.27956989247312
21,Diabetes,1,2.0821917808219177
21,Diabetes,2,2.85
21,Diabetes,3,2.1818181818181817
21,Diabetes,4,2.2987012987012987
21,Diabetes,5,2.4444444444444446
21,Diabetes,6,2.6233766233766236
21,Diabetes,7,2.941860465116279
21,Diabetes,8,2.835294117647059
21,Diabetes,9,2.8292682926829267
21,Diabetes,10,2.728395061728395
21,Diabetes,11,1.9130434782608696
21,Diabetes,12,1.734375
21,Eye Problems,1,3.0348837209302326
21,Eye Problems,2,4.7682926829268295
21,Eye Problems,3,3.9565217391304346
21,Eye Problems,4,4.130952380952381
21,Eye Problems,5,3.5934065934065935
21,Eye Problems,6,5.218390804597701
21,Eye Problems,7,5.282608695652174
21,Eye Problems,8,5.188888888888889
21,Eye Problems,9,5.224719101123595
21,Eye Problems,10,5.451612903225806
21,Eye Problems,11,3.1341463414634148
21,Eye Problems,12,2.847058823529412
21,Fever,1,3.1494252873563218
21,Fever,2,5.25
21,Fever,3,4.1098901098901095
21,Fever,4,4.379310344827586
21,Fever,5,4.181818181818182
21,Fever,6,30.91111111111111
21,Fever,7,39.96739130434783
21,Fever,8,36.58064516129032
21,Fever,9,33.1
21,Fever,10,5.423913043478261
21,Fever,11,3.0121951219512195
21,Fever,12,2.951219512195122
21,Hypertension,1,1.8356164383561644
21,Hypertension,2,2.763157894736842
21,Hypertension,3,2.207317073170732
21,Hypertension,4,2.2987012987012987
21,Hypertension,5,2.408450704225352
21,Hypertension,6,3.15
21,Hypertension,7,3.0114942528735633
21,Hypertension,8,2.9876543209876543
21,Hypertension,9,2.857142857142857
21,Hypertension,10,2.8068181818181817
21,Hypertension,11,2.0
21,Hypertension,12,1.917808219178082
21,Joint Pain,1,3.056179775280899
21,Joint Pain,2,5.130952380952381
21,Joint Pain,3,3.539325842696629
21,Joint Pain,4,3.9431818181818183
21,Joint Pain,5,4.0
21,Joint Pain,6,5.155555555555556
21,Joint Pain,7,5.131868131868132
21,Joint Pain,8,5.247311827956989
21,Joint Pain,9,4.966292134831461
21,Joint Pain,10,4.967741935483871
21,Joint Pain,11,2.9397590361445785
21,Joint Pain,12,2.7674418604651163
21,Other,1,3.147727272727273
21,Other,2,4.588235294117647
21,Other,3,3.63953488372093
21,Other,4,3.696629213483146
21,Other,5,4.044943820224719
21,Other,6,5.704545454545454
21,Other,7,5.5777777777777775
21,Other,8,4.870967741935484
21,Other,9,5.033333333333333
21,Other,10,5.494623655913978
21,Other,11,3.3333333333333335
21,Other,12,3.0864197530864197
21,Respiratory Issues,1,22.559139784946236
21,Respiratory Issues,2,5.188235294117647
21,Respiratory Issues,3,3.760869565217391
21,Respiratory Issues,4,4.068965517241379
21,Respiratory Issues,5,3.6444444444444444
21,Respiratory Issues,6,5.168539325842697
21,Respiratory Issues,7,5.608695652173913
21,Respiratory Issues,8,5.731182795698925
21,Respiratory Issues,9,5.303370786516854
21,Respiratory Issues,10,5.150537634408602
21,Respiratory Issues,11,22.288888888888888
21,Respiratory Issues,12,21.161290322580644
21,Skin Problems,1,3.0232558139534884
21,Skin Problems,2,5.301204819277109
21,Skin Problems,3,4.144444444444445
21,Skin Problems,4,3.4069767441860463
21,Skin Problems,5,3.923076923076923
21,Skin Problems,6,4.855555555555555
21,Skin Problems,7,5.217391304347826
21,Skin Problems,8,5.010989010989011
21,Skin Problems,9,5.202247191011236
21,Skin Problems,10,5.78494623655914
21,Skin Problems,11,3.0
21,Skin Problems,12,2.897727272727273
21,Stomach Issues,1,3.4157303370786516
21,Stomach Issues,2,4.309523809523809
21,Stomach Issues,3,17.72043010752688
21,Stomach Issues,4,18.244444444444444
21,Stomach Issues,5,16.978494623655912
21,Stomach Issues,6,13.088888888888889
21,Stomach Issues,7,13.554347826086957
21,Stomach Issues,8,12.602150537634408
21,Stomach Issues,9,12.944444444444445
21,Stomach Issues,10,5.10752688172043
21,Stomach Issues,11,2.6463414634146343
21,Stomach Issues,12,2.791208791208791
22,Cold/Cough,1,7.56989247311828
22,Cold/Cough,2,2.136986301369863
22,Cold/Cough,3,1.6451612903225807
22,Cold/Cough,4,1.7971014492753623
22,Cold/Cough,5,2.1044776119402986
22,Cold/Cough,6,2.211267605633803
22,Cold/Cough,7,2.1447368421052633
22,Cold/Cough,8,2.3846153846153846
22,Cold/Cough,9,2.0428571428571427
22,Cold/Cough,10,2.4266666666666667
22,Cold/Cough,11,7.222222222222222
22,Cold/Cough,12,8.150537634408602
22,Diabetes,1,1.2564102564102564
22,Diabetes,2,1.509433962264151
22,Diabetes,3,1.2857142857142858
22,Diabetes,4,1.225
22,Diabetes,5,1.4042553191489362
22,Diabetes,6,1.471698113207547
22,Diabetes,7,1.4509803921568627
22,Diabetes,8,1.7222222222222223
22,Diabetes,9,1.5434782608695652
22,Diabetes,10,1.4166666666666667
22,Diabetes,11,1.1818181818181819
22,Diabetes,12,1.2903225806451613
22,Eye Problems,1,1.46
22,Eye Problems,2,2.2153846153846155
22,Eye Problems,3,1.8169014084507042
22,Eye Problems,4,1.9589041095890412
22,Eye Problems,5,1.7916666666666667
22,Eye Problems,6,2.2278481012658227
22,Eye Problems,7,2.287671232876712
22,Eye Problems,8,2.2911392405063293
22,Eye Problems,9,1.9848484848484849
22,Eye Problems,10,2.269230769230769
22,Eye Problems,11,1.5
22,Eye Problems,12,1.4901960784313726
22,Fever,1,1.4423076923076923
22,Fever,2,2.2142857142857144
22,Fever,3,1.9206349206349207
22,Fever,4,2.0327868852459017
22,Fever,5,1.8450704225352113
22,Fever,6,11.577777777777778
22,Fever,7,13.630434782608695
22,Fever,8,13.03225806451613
22,Fever,9,10.898876404494382
22,Fever,10,2.3134328358208953
22,Fever,11,1.4107142857142858
22,Fever,12,1.490909090909091
22,Hypertension,1,1.4166666666666667
22,Hypertension,2,1.5526315789473684
22,Hypertension,3,1.3076923076923077
22,Hypertension,4,1.5
22,Hypertension,5,1.3863636363636365
22,Hypertension,6,1.7058823529411764
22,Hypertension,7,1.490909090909091
22,Hypertension,8,1.6545454545454545
22,Hypertension,9,1.4736842105263157
22,Hypertension,10,1.6851851851851851
22,Hypertension,11,1.2666666666666666
22,Hypertension,12,1.3448275862068966
22,Joint Pain,1,1.4339622641509433
22,Joint Pain,2,1.9857142857142858
22,Joint Pain,3,1.896551724137931
22,Joint Pain,4,2.1159420289855073
22,Joint Pain,5,1.9841269841269842
22,Joint Pain,6,2.1265822784810124
22,Joint Pain,7,2.0972222222222223
22,Joint Pain,8,2.210526315789474
22,Joint Pain,9,2.0140845070422535
22,Joint Pain,10,2.238095238095238
22,Joint Pain,11,1.6730769230769231
22,Joint Pain,12,1.72
22,Other,1,1.7735849056603774
22,Other,2,2.25
22,Other,3,1.7162162162162162
22,Other,4,1.8461538461538463
22,Other,5,1.821917808219178
22,Other,6,2.2739726027397262
22,Other,7,1.8333333333333333
22,Other,8,2.3417721518987342
22,Other,9,2.3661971830985915
22,Other,10,2.1125
22,Other,11,1.6153846153846154
22,Other,12,1.5555555555555556
22,Respiratory Issues,1,7.43010752688172
22,Respiratory Issues,2,1.9859154929577465
22,Respiratory Issues,3,1.7567567567567568
22,Respiratory Issues,4,1.6721311475409837
22,Respiratory Issues,5,1.826086956521739
22,Respiratory Issues,6,2.32
22,Respiratory Issues,7,2.1216216216216215
22,Respiratory Issues,8,2.382716049382716
22,Respiratory Issues,9,2.1911764705882355
22,Respiratory Issues,10,2.2435897435897436
22,Respiratory Issues,11,7.651685393258427
22,Respiratory Issues,12,8.494623655913978
22,Skin Problems,1,1.7843137254901962
22,Skin Problems,2,2.0945945945945947
22,Skin Problems,3,2.0
22,Skin Problems,4,1.8307692307692307
22,Skin Problems,5,1.8194444444444444
22,Skin Problems,6,2.2162162162162162
22,Skin Problems,7,2.2857142857142856
22,Skin Problems,8,2.185185185185185
22,Skin Problems,9,1.8666666666666667
22,Skin Problems,10,2.3048780487804876
22,Skin Problems,11,1.85
22,Skin Problems,12,1.6774193548387097
22,Stomach Issues,1,1.5208333333333333
22,Stomach Issues,2,1.9857142857142858
22,Stomach Issues,3,5.684782608695652
22,Stomach Issues,4,5.877777777777778
22,Stomach Issues,5,5.771739130434782
22,Stomach Issues,6,4.955555555555556
22,Stomach Issues,7,4.359550561797753
22,Stomach Issues,8,4.855555555555555
22,Stomach Issues,9,4.724137931034483
22,Stomach Issues,10,2.382716049382716
22,Stomach Issues,11,1.4528301886792452
22,Stomach Issues,12,1.3620689655172413
23,Cold/Cough,1,7.771739130434782
23,Cold/Cough,2,2.2266666666666666
23,Cold/Cough,3,1.7666666666666666
23,Cold/Cough,4,1.8852459016393444
23,Cold/Cough,5,1.917808219178082
23,Cold/Cough,6,1.8918918918918919
23,Cold/Cough,7,2.272727272727273
23,Cold/Cough,8,2.0422535211267605
23,Cold/Cough,9,2.24
23,Cold/Cough,10,2.445945945945946
23,Cold/Cough,11,7.888888888888889
23,Cold/Cough,12,7.591397849462366
23,Diabetes,1,1.3333333333333333
23,Diabetes,2,1.5490196078431373
23,Diabetes,3,1.2857142857142858
23,Diabetes,4,1.3181818181818181
23,Diabetes,5,1.25
23,Diabetes,6,1.490566037735849
23,Diabetes,7,1.5714285714285714
23,Diabetes,8,1.7118644067796611
23,Diabetes,9,1.5555555555555556
23,Diabetes,10,1.5510204081632653
23,Diabetes,11,1.105263157894737
23,Diabetes,12,1.375
23,Eye Problems,1,1.6610169491525424
23,Eye Problems,2,2.536231884057971
23,Eye Problems,3,1.881578947368421
23,Eye Problems,4,1.6615384615384616
23,Eye Problems,5,1.8428571428571427
23,Eye Problems,6,2.196969696969697
23,Eye Problems,7,2.5675675675675675
23,Eye Problems,8,2.1690140845070425
23,Eye Problems,9,2.276315789473684
23,Eye Problems,10,2.282051282051282
23,Eye Problems,11,1.8297872340425532
23,Eye Problems,12,1.6825396825396826
23,Fever,1,1.5161290322580645
23,Fever,2,2.106060606060606
23,Fever,3,1.6290322580645162
23,Fever,4,1.7121212121212122
23,Fever,5,1.7826086956521738
23,Fever,6,9.955555555555556
23,Fever,7,14.445652173913043
23,Fever,8,13.268817204301076
23,Fever,9,11.511111111111111
23,Fever,10,2.3513513513513513
23,Fever,11,1.7592592592592593
23,Fever,12,1.4814814814814814
23,Hypertension,1,1.3636363636363635
23,Hypertension,2,1.6
23,Hypertension,3,1.3877551020408163
23,Hypertension,4,1.4565217391304348
23,Hypertension,5,1.3611111111111112
23,Hypertension,6,1.4509803921568627
23,Hypertension,7,1.5357142857142858
23,Hypertension,8,1.3442622950819672
23,Hypertension,9,1.6111111111111112
23,Hypertension,10,1.588235294117647
23,Hypertension,11,1.3611111111111112
23,Hypertension,12,1.1818181818181819
23,Joint Pain,1,1.4464285714285714
23,Joint Pain,2,2.3142857142857145
23,Joint Pain,3,2.0140845070422535
23,Joint Pain,4,1.7936507936507937
23,Joint Pain,5,1.71875
23,Joint Pain,6,2.054054054054054
23,Joint Pain,7,2.1818181818181817
23,Joint Pain,8,2.4696969696969697
23,Joint Pain,9,2.22972972972973
23,Joint Pain,10,2.2771084337349397
23,Joint Pain,11,1.6140350877192982
23,Joint Pain,12,1.736842105263158
23,Other,1,1.5357142857142858
23,Other,2,2.1857142857142855
23,Other,3,1.873015873015873
23,Other,4,1.7361111111111112
23,Other,5,1.7704918032786885
23,Other,6,1.974025974025974
23,Other,7,2.3157894736842106
23,Other,8,2.2972972972972974
23,Other,9,2.2083333333333335
23,Other,10,1.9523809523809523
23,Other,11,1.5740740740740742
23,Other,12,1.576271186440678
23,Respiratory Issues,1,8.043010752688172
23,Respiratory Issues,2,2.161764705882353
23,Respiratory Issues,3,1.8591549295774648
23,Respiratory Issues,4,1.8840579710144927
23,Respiratory Issues,5,1.8888888888888888
23,Respiratory Issues,6,2.1267605633802815
23,Respiratory Issues,7,2.4814814814814814
23,Respiratory Issues,8,2.674698795180723
23,Respiratory Issues,9,2.1095890410958904
23,Respiratory Issues,10,2.075
23,Respiratory Issues,11,7.7555555555555555
23,Respiratory Issues,12,7.763440860215054
23,Skin Problems,1,1.4545454545454546
23,Skin Problems,2,2.1095890410958904
23,Skin Problems,3,1.6388888888888888
23,Skin Problems,4,1.9393939393939394
23,Skin Problems,5,1.8153846153846154
23,Skin Problems,6,2.1733333333333333
23,Skin Problems,7,2.0547945205479454
23,Skin Problems,8,2.191780821917808
23,Skin Problems,9,2.2253521126760565
23,Skin Problems,10,2.0135135135135136
23,Skin Problems,11,1.4074074074074074
23,Skin Problems,12,1.849056603773585
23,Stomach Issues,1,1.543859649122807
23,Stomach Issues,2,2.219178082191781
23,Stomach Issues,3,5.782608695652174
23,Stomach Issues,4,6.144444444444445
23,Stomach Issues,5,6.315217391304348
23,Stomach Issues,6,4.294117647058823
23,Stomach Issues,7,4.549450549450549
23,Stomach Issues,8,4.472527472527473
23,Stomach Issues,9,4.761363636363637
23,Stomach Issues,10,2.075
23,Stomach Issues,11,1.543859649122807
23,Stomach Issues,12,1.5535714285714286
24,Cold/Cough,1,22.989247311827956
24,Cold/Cough,2,4.809523809523809
24,Cold/Cough,3,4.045977011494253
24,Cold/Cough,4,3.839080459770115
24,Cold/Cough,5,3.9450549450549453
24,Cold/Cough,6,5.090909090909091
24,Cold/Cough,7,5.777777777777778
24,Cold/Cough,8,5.43956043956044
24,Cold/Cough,9,5.3522727272727275
24,Cold/Cough,10,5.483870967741935
24,Cold/Cough,11,21.988888888888887
24,Cold/Cough,12,22.365591397849464
24,Diabetes,1,1.8717948717948718
24,Diabetes,2,2.9210526315789473
24,Diabetes,3,2.423076923076923
24,Diabetes,4,2.189873417721519
24,Diabetes,5,2.04
24,Diabetes,6,2.6666666666666665
24,Diabetes,7,3.0987654320987654
24,Diabetes,8,2.953488372093023
24,Diabetes,9,3.0348837209302326
24,Diabetes,10,3.0344827586206895
24,Diabetes,11,2.074626865671642
24,Diabetes,12,1.6176470588235294
24,Eye Problems,1,3.011904761904762
24,Eye Problems,2,5.325301204819277
24,Eye Problems,3,4.089887640449438
24,Eye Problems,4,3.534090909090909
24,Eye Problems,5,3.955056179775281
24,Eye Problems,6,5.235955056179775
24,Eye Problems,7,5.271739130434782
24,Eye Problems,8,5.268817204301075
24,Eye Problems,9,5.269662921348314
24,Eye Problems,10,5.505376344086022
24,Eye Problems,11,3.367088607594937
24,Eye Problems,12,2.8518518518518516
24,Fever,1,3.011627906976744
24,Fever,2,5.2023809523809526
24,Fever,3,4.133333333333334
24,Fever,4,3.8372093023255816
24,Fever,5,3.8488372093023258
24,Fever,6,30.988888888888887
24,Fever,7,41.66304347826087
24,Fever,8,38.74193548387097
24,Fever,9,32.25555555555555
24,Fever,10,5.065217391304348
24,Fever,11,2.8
24,Fever,12,2.8072289156626504
24,Hypertension,1,1.90625
24,Hypertension,2,2.8974358974358974
24,Hypertension,3,2.391891891891892
24,Hypertension,4,2.1486486486486487
24,Hypertension,5,2.155844155844156
24,Hypertension,6,2.7023809523809526
24,Hypertension,7,2.9523809523809526
24,Hypertension,8,2.7471264367816093
24,Hypertension,9,2.7976190476190474
24,Hypertension,10,3.0
24,Hypertension,11,2.029850746268657
24,Hypertension,12,1.8529411764705883
24,Joint Pain,1,3.2261904761904763
24,Joint Pain,2,5.607142857142857
24,Joint Pain,3,3.8444444444444446
24,Joint Pain,4,4.022988505747127
24,Joint Pain,5,4.318681318681318
24,Joint Pain,6,4.988636363636363
24,Joint Pain,7,5.43956043956044
24,Joint Pain,8,5.630434782608695
24,Joint Pain,9,5.655555555555556
24,Joint Pain,10,4.846153846153846
24,Joint Pain,11,2.8987341772151898
24,Joint Pain,12,3.107142857142857
24,Other,1,3.011764705882353
24,Other,2,4.764705882352941
24,Other,3,3.741573033707865
24,Other,4,3.875
24,Other,5,3.8735632183908044
24,Other,6,4.955555555555556
24,Other,7,5.184782608695652
24,Other,8,5.7
24,Other,9,5.931034482758621
24,Other,10,5.397849462365591
24,Other,11,2.9767441860465116
24,Other,12,3.1264367816091956
24,Respiratory Issues,1,23.43010752688172
24,Respiratory Issues,2,5.152941176470589
24,Respiratory Issues,3,4.118279569892473
24,Respiratory Issues,4,4.091954022988506
24,Respiratory Issues,5,3.4505494505494507
24,Respiratory Issues,6,5.044943820224719
24,Respiratory Issues,7,5.377777777777778
24,Respiratory Issues,8,5.129032258064516
24,Respiratory Issues,9,5.404494382022472
24,Respiratory Issues,10,5.423913043478261
24,Respiratory Issues,11,22.6
24,Respiratory Issues,12,22.462365591397848
24,Skin Problems,1,2.941860465116279
24,Skin Problems,2,4.764705882352941
24,Skin Problems,3,3.465909090909091
24,Skin Problems,4,4.048192771084337
24,Skin Problems,5,3.652173913043478
24,Skin Problems,6,5.366666666666666
24,Skin Problems,7,5.608695652173913
24,Skin Problems,8,5.163043478260869
24,Skin Problems,9,5.555555555555555
24,Skin Problems,10,5.129032258064516
24,Skin Problems,11,3.235294117647059
24,Skin Problems,12,2.8588235294117648
24,Stomach Issues,1,3.4555555555555557
24,Stomach Issues,2,5.305882352941176
24,Stomach Issues,3,16.913978494623656
24,Stomach Issues,4,16.233333333333334
